date,BACI_date,sample_event,site,species,subsample,index,time,Behaviors,max_time_tally,DistPerTime_Median,DistPerTime_Mean,mean_nnd,median_nnd,fish_length_mm,num_fish_in_subsample,volume_occupied_all_cm3,volume_occupied_forage_cm3,points_in_sample,repeat_index,Total_Volume_Occupied
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,17,501.006592,Drift Forage,3,8.296913617710807,9.053137847377362,NA,NA,52.5,3,222.48,222.48,11,15,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,17,504.006592,Drift Forage,3,8.296913617710807,9.053137847377362,NA,NA,52.5,3,222.48,222.48,11,15,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,17,507.006592,Drift Forage,3,8.296913617710807,9.053137847377362,NA,NA,52.5,3,222.48,222.48,11,15,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,17,510.006592,Drift Forage,2,8.296913617710807,9.053137847377362,NA,NA,52.5,3,222.48,222.48,11,15,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,495.006592,Search Forage,NA,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,498.006592,Search Forage,NA,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,501.006592,Search Forage,NA,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,504.006592,Search Forage,NA,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,507.006592,Search Forage,NA,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,18,508.006592,Search Forage,1,21.59704492723294,20.076731563288384,41.35740541260077,39.18762029963845,48.23,3,164.44,164.44,6,18,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,19,501.006592,Drift Forage,NA,2.6608861420002556,2.8351411214841318,32.016088020414514,32.016088020414514,51.13,3,0.17,0.17,4,19,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,19,504.006592,Drift Forage,NA,2.6608861420002556,2.8351411214841318,32.016088020414514,32.016088020414514,51.13,3,0.17,0.17,4,19,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,19,507.006592,Drift Forage,NA,2.6608861420002556,2.8351411214841318,32.016088020414514,32.016088020414514,51.13,3,0.17,0.17,4,19,387.09
2018-06-29,2018-06-29,Before,18.5,Omykiss,6,19,510.006592,Drift Forage,NA,2.6608861420002556,2.8351411214841318,32.016088020414514,32.016088020414514,51.13,3,0.17,0.17,4,19,387.09
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,165,Search Forage,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,168,Search Forage,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,171,Surface Strike,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,174,Search Forage,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,177,Search Forage,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,1,1,180,Surface Strike,1,19.921927496562525,16.62686752974499,NA,NA,51.97,1,790.8059,297.74,6,1,790.8059
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,330,Search Forage,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,333,Search Forage,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,336,Search Forage,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,338,Search Forage,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,351,Search Forage,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,354,Surface Strike,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,357,Surface Strike,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,2,2,360,Surface Strike,1,21.934930148739795,24.288668507715713,NA,NA,51.7,1,4623.805,1714.92,8,2,4623.805
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,390,Search Forage,2,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,393,Search Forage,2,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,396,Search Forage,2,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,405,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,408,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,411,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,414,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,417,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,3,3,420,Search Forage,1,17.17454037723058,16.58722195333259,NA,NA,51.9,2,1941.927,1941.93,9,3,2360.7326
2018-06-29,2018-06-29,Before,18.8,Omykiss,3,4,390,Search Forage,NA,14.82941450787358,13.712999569701605,67.02909692148349,61.84654222827469,36.9,2,418.8056,418.81,5,4,2360.7326
2018-06-29,2018-06-29,Before,18.8,Omykiss,3,4,393,Search Forage,NA,14.82941450787358,13.712999569701605,67.02909692148349,61.84654222827469,36.9,2,418.8056,418.81,5,4,2360.7326
2018-06-29,2018-06-29,Before,18.8,Omykiss,3,4,396,Search Forage,NA,14.82941450787358,13.712999569701605,67.02909692148349,61.84654222827469,36.9,2,418.8056,418.81,5,4,2360.7326
2018-06-29,2018-06-29,Before,18.8,Omykiss,3,4,399,Search Forage,1,14.82941450787358,13.712999569701605,67.02909692148349,61.84654222827469,36.9,2,418.8056,418.81,5,4,2360.7326
2018-06-29,2018-06-29,Before,18.8,Omykiss,3,4,402,Search Forage,1,14.82941450787358,13.712999569701605,67.02909692148349,61.84654222827469,36.9,2,418.8056,418.81,5,4,2360.7326
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,450,Search Forage,2,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,453,Search Forage,1,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,456,Search Forage,1,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,465,Search Forage,2,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,468,Search Forage,2,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,471,Search Forage,1,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,474,Search Forage,1,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Okisutch,4,5,477,Search Forage,1,24.028314627498073,22.43236297458667,NA,NA,54,2,2153.043,2153.04,8,5,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,4,6,450,Search Forage,NA,23.738631600591326,22.73706477910335,77.56414220097838,86.05619216614463,53.97,2,208.3656,208.37,5,6,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,4,6,459,Search Forage,1,23.738631600591326,22.73706477910335,77.56414220097838,86.05619216614463,53.97,2,208.3656,208.37,5,6,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,4,6,462,Search Forage,1,23.738631600591326,22.73706477910335,77.56414220097838,86.05619216614463,53.97,2,208.3656,208.37,5,6,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,4,6,465,Search Forage,NA,23.738631600591326,22.73706477910335,77.56414220097838,86.05619216614463,53.97,2,208.3656,208.37,5,6,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,4,6,468,Search Forage,NA,23.738631600591326,22.73706477910335,77.56414220097838,86.05619216614463,53.97,2,208.3656,208.37,5,6,2361.4086
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,546,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,549,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,552,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,555,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,558,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,561,Surface Strike,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,5,7,564,Search Forage,1,21.305404807397693,20.09577360696706,NA,NA,53.6,1,1761.056,1482.8,7,7,1761.056
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,630,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,633,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,636,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,639,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,642,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,645,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,651,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,654,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,657,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-06-29,2018-06-29,Before,18.8,Omykiss,6,8,660,Search Forage,1,20.454827961937262,21.818048078289912,NA,NA,55.17,1,5329.532,5329.53,10,8,5329.532
2018-07-06,2018-07-05,After,18.2,Omykiss,1,1,450,Movement,2,8.936889699052152,8.936889699052152,NA,NA,61.7,4,NA,NA,3,1,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,1,453,Movement,2,8.936889699052152,8.936889699052152,NA,NA,61.7,4,NA,NA,3,1,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,1,456,Movement,2,8.936889699052152,8.936889699052152,NA,NA,61.7,4,NA,NA,3,1,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,456,Drift Forage,NA,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,459,Drift Forage,2,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,462,Drift Forage,2,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,465,Drift Forage,3,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,468,Drift Forage,2,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,2,471,Drift Forage,2,5.015134956090513,6.923787793249651,71.00824256263087,71.00824256263087,64.97,4,33.11553,33.12,6,2,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,3,450,Movement,NA,10.136397745762213,10.724900520996492,58.53413384378268,56.99741649090572,67.07,4,35.7524,NA,5,3,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,3,453,Movement,NA,10.136397745762213,10.724900520996492,58.53413384378268,56.99741649090572,67.07,4,35.7524,NA,5,3,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,3,459,Search Forage,NA,10.136397745762213,10.724900520996492,58.53413384378268,56.99741649090572,67.07,4,35.7524,NA,5,3,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,3,462,Drift Forage,NA,10.136397745762213,10.724900520996492,58.53413384378268,56.99741649090572,67.07,4,35.7524,NA,5,3,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,3,465,Benthic Forage,NA,10.136397745762213,10.724900520996492,58.53413384378268,56.99741649090572,67.07,4,35.7524,NA,5,3,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,4,465,Drift Forage,NA,6.7239520896980265,6.607834508094897,56.67711720164893,77.438081156243,64.93,4,21.45202,21.45,5,4,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,4,468,Drift Forage,NA,6.7239520896980265,6.607834508094897,56.67711720164893,77.438081156243,64.93,4,21.45202,21.45,5,4,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,4,471,Drift Forage,NA,6.7239520896980265,6.607834508094897,56.67711720164893,77.438081156243,64.93,4,21.45202,21.45,5,4,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,4,474,Drift Forage,1,6.7239520896980265,6.607834508094897,56.67711720164893,77.438081156243,64.93,4,21.45202,21.45,5,4,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,1,4,480,Drift Forage,1,6.7239520896980265,6.607834508094897,56.67711720164893,77.438081156243,64.93,4,21.45202,21.45,5,4,90.31995
2018-07-06,2018-07-05,After,18.2,Omykiss,2,5,510,Drift Forage,1,4.350310747123128,7.904239980188526,NA,NA,65.67,2,11.11414,11.11,5,2,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,2,5,513,Drift Forage,1,4.350310747123128,7.904239980188526,NA,NA,65.67,2,11.11414,11.11,5,2,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,2,5,531,Drift Forage,1,4.350310747123128,7.904239980188526,NA,NA,65.67,2,11.11414,11.11,5,2,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,2,5,534,Drift Forage,1,4.350310747123128,7.904239980188526,NA,NA,65.67,2,11.11414,11.11,5,2,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,2,5,537,Drift Forage,1,4.350310747123128,7.904239980188526,NA,NA,65.67,2,11.11414,11.11,5,2,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,2,6,528,Benthic Forage,1,NA,NA,NA,NA,55.45,2,NA,NA,1,6,11.11414
2018-07-06,2018-07-05,After,18.2,Omykiss,3,7,540,Search Forage,1,22.453090907247784,28.906122278134557,NA,NA,62.55,1,806.7012,806.7,7,7,806.7012
2018-07-06,2018-07-05,After,18.2,Omykiss,3,7,543,Search Forage,1,22.453090907247784,28.906122278134557,NA,NA,62.55,1,806.7012,806.7,7,7,806.7012
2018-07-06,2018-07-05,After,18.2,Omykiss,3,7,546,Search Forage,1,22.453090907247784,28.906122278134557,NA,NA,62.55,1,806.7012,806.7,7,7,806.7012
2018-07-06,2018-07-05,After,18.2,Omykiss,3,7,561,Search Forage,1,22.453090907247784,28.906122278134557,NA,NA,62.55,1,806.7012,806.7,7,7,806.7012
2018-07-06,2018-07-05,After,18.2,Omykiss,3,7,564,Search Forage,1,22.453090907247784,28.906122278134557,NA,NA,62.55,1,806.7012,806.7,7,7,806.7012
2018-07-06,2018-07-05,After,18.2,Omykiss,4,8,588,Movement,1,10.931317069300892,10.931317069300892,NA,NA,66.7,3,NA,NA,2,8,0
2018-07-06,2018-07-05,After,18.2,Omykiss,4,8,591,Drift Forage,1,10.931317069300892,10.931317069300892,NA,NA,66.7,3,NA,NA,2,8,0
2018-07-06,2018-07-05,After,18.2,Omykiss,4,9,594,Movement,1,NA,NA,NA,NA,55.15,3,NA,NA,1,9,0
2018-07-06,2018-07-05,After,18.2,Omykiss,4,10,597,Search Forage,1,NA,NA,NA,NA,68.9,3,NA,NA,1,10,0
2018-07-06,2018-07-05,After,18.2,Omykiss,5,11,750,Drift Forage,2,9.572384502929127,9.572384502929127,NA,NA,64.45,4,NA,NA,3,11,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,11,753,Drift Forage,3,9.572384502929127,9.572384502929127,NA,NA,64.45,4,NA,NA,3,11,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,11,756,Drift Forage,3,9.572384502929127,9.572384502929127,NA,NA,64.45,4,NA,NA,3,11,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,12,750,Drift Forage,NA,8.936608460712264,10.277215516121212,6.553937907422042,7.463545500733282,68.7,4,17.45408,NA,4,12,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,12,753,Drift Forage,NA,8.936608460712264,10.277215516121212,6.553937907422042,7.463545500733282,68.7,4,17.45408,NA,4,12,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,12,756,Drift Forage,NA,8.936608460712264,10.277215516121212,6.553937907422042,7.463545500733282,68.7,4,17.45408,NA,4,12,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,12,759,Attack,2,8.936608460712264,10.277215516121212,6.553937907422042,7.463545500733282,68.7,4,17.45408,NA,4,12,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,753,Drift Forage,NA,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,756,Attack,NA,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,759,Attack,NA,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,762,Drift Forage,1,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,765,Drift Forage,2,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,768,Drift Forage,2,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,771,Drift Forage,2,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,13,780,Drift Forage,2,5.221504415542903,5.450098529206804,NA,NA,69.27,4,54.27639,103.8,8,13,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,765,Movement,NA,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,768,Search Forage,NA,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,771,Movement,NA,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,774,Movement,1,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,777,Search Forage,1,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,5,14,780,Search Forage,NA,14.808844641746264,14.263848026265707,74.82643104803117,71.88109356801888,58.9,4,145.7974,NA,6,14,217.52787
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,960,Drift Forage,2,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,963,Drift Forage,2,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,966,Drift Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,969,Search Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,972,Search Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,975,Drift Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,978,Drift Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,981,Search Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,984,Search Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,987,Drift Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,15,990,Drift Forage,1,4.911845890239599,11.65281010390996,NA,NA,79.93,2,2277.661,2277.66,11,15,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,16,960,Search Forage,NA,2.056789836592206,2.056789836592206,107.89802128281924,107.89802128281924,NA,2,NA,NA,2,16,2277.661
2018-07-06,2018-07-05,After,18.2,Omykiss,6,16,963,Benthic Forage,NA,2.056789836592206,2.056789836592206,107.89802128281924,107.89802128281924,NA,2,NA,NA,2,16,2277.661
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,480,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,483,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,486,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,489,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,492,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,495,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,498,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,501,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,504,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,507,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,1,1,510,Movement,1,0.34020874037883625,0.4548818308447571,NA,NA,66.73,1,0.1395289,NA,11,1,0.1395289
2018-07-06,2018-07-05,After,18.3,Omykiss,2,2,570,Movement,1,0.09562472162846525,0.14990862968800886,NA,NA,67.03,1,0.001249656,NA,11,1,0.001249656
2018-07-06,2018-07-05,After,18.3,Omykiss,2,2,573,Movement,1,0.09562472162846525,0.14990862968800886,NA,NA,67.03,1,0.001249656,NA,11,1,0.001249656
